city_do_nm,city_gn_nm,news_cn,kwrd_val,link_url,news_cmpny_nm,news_de,news_sj
0,0,15일(현지시간) 뉴질랜드 북섬 동부 해안 도시 네이피어가 홍수로 인해 주택과 도로 곳곳이 완전히 물에 잠긴 모습이다. 2023.02.15. ？ AFP=뉴스1 ？ News1 김성식 기자  사이클론 '가브리엘'이 휩쓸고 지나간 뉴질랜드 북섬에서 지금까지 4명이 숨지고 최소 1만500명의 이재민이 발생했다고 AFP 통신이 15일(현지시간) 보도했다.  AFP에...,가뭄,https://www.news1.kr/articles/4954419,뉴스1,2023-02-15,뉴질랜드 사이클론으로 4명 사망에 이재민 1만여명 발생
0,0,전북 익산시가 탄소중립과 기후 변화 대응을 위해 폐철도 유휴부지에 '기후대응 도시숲'을 조성한다.(익산시 제공)2023.2.15./뉴스1  전북 익산시가 탄소중립과 기후변화 대응을 위해 폐철도 유휴부지에 '기후대응 도시숲'을 조성한다고 15일 밝혔다.  기후대응 도시숲은 미세먼지 발생원과 생활권 사이에 조성해 생활권으로 유입되는 미세먼지를 차단하고 도시열섬...,가뭄,https://www.news1.kr/articles/4954174,뉴스1,2023-02-15,익산시. 장항선·전라선 폐철도 유휴부지에 '기후대응 도시숲' 조성
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
0,0,[광주=뉴시스] 강기정 광주시장이 15일 오후 시청 브리핑룸에서 덕남정수장 수돗물 유출사고과 관련해 브리핑을 하고 있다. (사진 = 광주시 제공) *재판매 및 DB 금지  [광주=뉴시스] 구용희 기자 = 강기정 광주시장이 단수사태 사흘 만에 시민들에게 사과했다. 강 시장은 ""매우 송구하고. 죄송하다""며 철저한 원인 파악과 함께 상수도 행정 전반을 면밀히 점...,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002193986&cID=10201&pID=10200,뉴시스,2023-02-15,단수사태 사흘 만에 강기정 광주시장 대시민 사과 :: 공감언론 뉴...
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
0,0,[다보스(스위스)=AP/뉴시스]안토니우 구테흐스 유엔 사무총장이 스위스 다보스 포럼 이틀째인 18일 연설하고 있다. 그는 이날 기후 변화와 러시아의 우크라이나 전쟁 등 연쇄 추돌을 일으켜 서로 얽힌 자동차들처럼 상호 연계된 무수한 도전들로 세계가 매우 '곤란한 상태'(sorry state)에 놓여 있다고 경고했다. 2023.1.18[유엔본부=AP/뉴시스] ...,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002193160&cID=10101&pID=10100,뉴시스,2023-02-15,유엔사무총장 ""해수면 상승은 일부 국가들에 '사형선고'"" :: 공...
0,0,【세종=뉴시스】세종시 어진동 정부세종청사 산업통상자원부. 2019.09.03. ppkjm@newsis.com  [세종=뉴시스]임소현 기자 = 산업통상자원부는 박종원 지역경제정책관이 15일 여수국가산단 내 GS칼텍스 현장을 방문해 가뭄위기 극복을 위한 산단 입주기업의 전반적인 대응 현황과 애로를 청취하고 지원방안을 논의했다고 밝혔다.  광주·전남지역의 최근 ...,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관. 여수산단 방문…가뭄 대응 점검 :: 공감언...
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
전라남도,여수시,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::,가뭄,http://www.newsis.com/view/?id=NISX20230215_0002194259&cID=10401&pID=10400,뉴시스,2023-02-15,산업부 지역경제정책관  여수산단 방문…가뭄 대응 점검 :: 공감언론 뉴시스통신사 ::
0,0,서울 성북구 한국과학기술연구원에서 지난해 10월26일 열린 '2050 탄소중립녹색성장위원회 전체회의' 모습. /뉴스1 ？ News1 송원영 기자  탄소중립녹색성장 국가기본계획과 기후변화에 관한 정부 간 협의체(IPCC) 제6차 평가보고서 승인 등 탄소중립 관련 발표가 몰려있는 3월을 앞두고 기상청 등 관계기관이 여러 행사를 준비 중이다. 정부와 정치권은 물...,가뭄,https://www.news1.kr/articles/4953171,뉴스1,2023-02-15,원전·신재생에너지 비율 3월 확정…기후변화 대응 보고서 발표도
0,0,[광주=뉴시스] 김혜인 기자 = 한파특보가 내려진 25일 광주 서구 치평동 한 도로에서 차량들이 눈길을 서행하고 있다. 2023.01.25. hyein0342@newsis.com  [서울=뉴시스]정진형 기자 = 다가오는 주말 나들이를 계획한다면 '어는 비'로 인한 빙판길에 주의해야할 것으로 보인다. 다음 주는 주초 반짝 추위가 찾아왔다가 다시 평년을 웃도는...,가뭄,http://www.newsis.com/view/?id=NISX20230216_0002195574&cID=10201&pID=10200,뉴시스,2023-02-16,주말 비온 뒤 빙판길 주의…내주 '반짝 추위' 후 풀려 :: 공감...
0,0,해양수산부 이수호 항만국장이 '기후변화 대응 안전항만 구축방안'에 대해 브리핑 하고 있다. (사진=해양수산부 제공) *재판매 및 DB 금지  [서울=뉴시스] 홍세희 기자 = 해양수산부는 심화하는 기후변화로부터 항만과 배후 권역의 안전 확보를 위해 '항만 및 배후 권역 기후변화대응 강화방안'을 수립해 16일 국무총리 주재로 열린 '국정 현안 관계장관 회의'에...,가뭄,http://www.newsis.com/view/?id=NISX20230216_0002194951&cID=10447&pID=13000,뉴시스,2023-02-16,해수부. 10년간 66개 항만 외곽시설 보강…기후변화 대비 :: ...
0,0,지난해 9월 19일 제14호 태풍 '난마돌'이 북상해 경북 포항시 북구 해안에 너울성 파도가 방파제를 넘고 있다.？ News1  정부가 심화되고 있는 기후변화로부터 항만 및 배후권역 안전 확보를 위해 2032년까지 66개항 92개소 전국 항만과 국가어항의 시설을 보강해 100년 빈도의 파랑에 대비하기로 했다. 또 배후 권역 침수 방지를 위해 27개항 37개...,가뭄,https://www.news1.kr/articles/4954564,뉴스1,2023-02-16,100년 빈도 파랑·연안재해 대비…해수부. '항만 기후변화대응 강...
0,0,제8차 한-싱가포르 기후변화 양자대화가 14일부터 16일까지 사흘 간 강원도 평창에서 개최됐다.  제8차 한-싱가포르 기후변화 양자대화가 강원도 평창에서 개최됐다고 외교부가 16일 밝혔다.  외교부애 따르면. 양국은 이번 회의에서 지난해 11월 제27차 유엔기후변화협약 당사국총회(COP27)에서 타결된 '샤름엘셰이크 이행 계획'의 후속조치를 점검했다.  또...,가뭄,https://www.news1.kr/articles/4956009,뉴스1,2023-02-16,한-싱가포르 기후변화 양자대화 개최…""탈탄소·청정에너지 전환 방안...
0,0,남태헌 한국산림복지진흥원장(오른쪽 세 번째)이 ‘2023년 서울행정학회 동계학술대회’ 관계자들과 함께 사진을 찍고 있다. (산림청 한국산림복지진흥원 제공)  한국산림복지진흥원이 16일 서울대학교 행정대학원에서 열린 ‘2023년 서울행정학회 동계학술대회’에서 산림복지 역할에 관한 주제 발표를 했다.  진흥원은 이날 ‘기후변화시대. 공공의 가치 제고를 위한 산...,가뭄,https://www.news1.kr/articles/4955671,뉴스1,2023-02-16,산림복지진흥원. 기후변화·고령화 시대 산림복지 역할 발표
0,0,(행안부 제공)  행정안전부는 최근 남부 도서 지역의 극심한 가뭄 심각성을 알리기 위해 '먹는 물 기부 이어가기(릴레이)' 행사가 진행 중인 가운데 여러 지자체에서 도움의 손길을 건네고 있다고 16일 밝혔다.  제한급수로 불편함을 겪고 있는 완도군과 통영시 주민들을 위해 지난달에는 서울시와 경기도 안산시. 강원도가. 이달에는 한국수목원정원관리원과 경기도. ...,가뭄,https://www.news1.kr/articles/4955238,뉴스1,2023-02-16,'먹는 물 기부 릴레이' 서울·경기·강원 등 이어지는 온정의 손길
0,0,[뉴시스=청양]설명하는 (왼쪽)김돈곤 청양군수(사진=청양군) *재판매 및 DB 금지  [청양=뉴시스]송승화 기자 = 김돈곤 충남 청양군수가 16일 기후변화 때문에 고질적으로 찾아오는 물 부족 문제에 대한 해법으로 ‘지하수 저장시설(저류지)’ 설치를 제시했다.  이날 오전 군청 대회의실에서 비대면 유튜브 정례 브리핑을 가진 김 군수는 “우리 군은 지난해부터 ...,가뭄,http://www.newsis.com/view/?id=NISX20230216_0002195092&cID=10807&pID=10800,뉴시스,2023-02-16,김돈곤 청양군수 고질적 물 부족 해법… 지하수 저장시설 설치 ::...
0,0,김돈곤 군수가 비대면 유튜브 브리핑을 갖고 있다.(사진=청양군 제공)  김돈곤 청양군수는 16일 물 부족 문제에 대한 해법으로 ‘지하수 저장시설(저류지) 설치’를 제시했다.  김 군수는 이날 군청 대회의실에서 가진 비대면 유튜브 정례 브리핑을 통해 “기후 변화로 인해 물 부족 문제가 고질적으로 찾아오고 있는데. 청양군은 지난해 충남도와 함께 다목적용수 확보...,가뭄,https://www.news1.kr/articles/4956014,뉴스1,2023-02-16,김돈곤 청양군수 “물 부족 문제. 지하수 저장시설 설치가 해법”
0,0,데이비드 맬패스 세계은행(WB) 총재. ？ AFP=뉴스1 ？ News1 우동명 기자  데이비드 맬패스(66) 세계은행(WB) 총재가 5년 임기를 채우지 못한 채 오는 6월 말 자리에서 물러날 예정이다.  15일(현지시간) AFP통신과 월스트리트저널(WSJ) 등에 따르면 맬패스 총재는 성명에서 ""많은 발전을 이뤘고. 고민 끝에 새로운 도전을 하기로 했다""며 ...,가뭄,https://www.news1.kr/articles/4954856,뉴스1,2023-02-16,맬패스 WB 총재. 6월 말 사임…기후위기 '실언'이 영향 미쳤나...
0,0,광주시의회 '수돗물 단수 사태' 관련 긴급 현안질의하는 최지현 의원(왼쪽)과 이명노 의원. (사진=광주시의회 제공) *재판매 및 DB 금지  [광주=뉴시스] 송창헌 기자 = 광주 지역 수돗물 단수 사태와 관련. 광주시의회가 원포인트 임시회를 열고 사고 전후 형식적 점검만 하는 등 제대로 지켜지지 않은 현장 조치 매뉴얼을 집중 추궁하며 ""총체적 부실""이라고 ...,가뭄,http://www.newsis.com/view/?id=NISX20230216_0002195338&cID=10301&pID=10300,뉴시스,2023-02-16,광주시의회. '수돗물 단수' 부실 점검·매뉴얼 패싱 질타 :: 공...
0,0,강기정 광주시장이 16일 오전 시청 중회의실에서 확대간부회의를 주재하고 있다. *재판매 및 DB 금지  [광주=뉴시스] 구용희 기자 = 지난 12일 시민들에게 큰 불편과 혼란을 초래한 수돗물 공급 중단 사고와 관련. 강기정 광주시장이 ""대응과 수습 과정에 무척 큰 아쉬움을 느끼고 있다""고 밝혔다.  강 시장은 16일 오전 확대간부회의에서 ""우리가 아무리 노...,가뭄,http://www.newsis.com/view/?id=NISX20230216_0002195531&cID=10201&pID=10200,뉴시스,2023-02-16,강기정 광주시장 ""수돗물 단수. 대응·수습 아쉬움 크다"" :: 공...
0,0,[통영=뉴시스] 경남 통영시는 지난달 16일 겨울 가뭄으로 인해 생활용수 부족으로 불편을 겪고 있는 섬 지역 주민들에게 급수선과 병물공급을 확대하고 있다. 2023.01.16. photo@newsis.com *재판매 및 DB 금지[세종=뉴시스] 변해정 기자 = 식수원이 부족한 남부 도서 지역에 먹는 물을 기부하는 대국민 캠페인이 성황리에 진행되고 있다.  ...,가뭄,http://www.newsis.com/view/?id=NISX20230216_0002195114&cID=10301&pID=10300,뉴시스,2023-02-16,'물 부족' 완도·통영에 생수 7만7880병 기부 잇따라 :: 공...
0,0,[평택=뉴시스] 완도군 넙도 주민들이 평택시가 기부한 물 5000병과 기념사진을 찍고 있다. (사진 = 평택시 제공)  [평택=뉴시스] 정숭환 기자 = 경기 평택시는 16일 전남 완도군 넙도 주민들에게 ‘평택의 물' 5000병을 기부했다고 밝혔다.  물 기부는 최근 극심한 가뭄으로 식수난을 겪고 있는 섬지역 주민들을 위해 진행됐다.  평택 물을 기부한 완도...,가뭄,http://www.newsis.com/view/?id=NISX20230216_0002195736&cID=10803&pID=14000,뉴시스,2023-02-16,평택시. 완도군 넙도에 '평택의 물' 5000병 기부 :: 공감언...
0,0,[서울=뉴시스]김혜경 기자 = 농심이 지난 16일 한국양봉농협과 지원금 전달식을 가졌다고 17일 밝혔다.  이번 전달식은 지난해 농심이 국립농업과학원. 한국양봉농협과 맺은 ‘함께하는 양봉’ 업무협약에 따른 것이다.  농심은 최근 급격한 기후변화와 질병 등으로 양봉농가의 벌꿀 수확량 감소와 소득 불안정 등 문제가 발생하고 있는 점에 주목하고. 양봉산업 발전과...,가뭄,http://www.newsis.com/view/?id=NISX20230217_0002196284&cID=13001&pID=13000,뉴시스,2023-02-17,""꿀꽈배기의 착한 상생""…농심. 양봉농가 육성 지원금 전달 :: ...
0,0,강원 동해안에 대설경보가 발효된 15일 강릉시 강릉과학일반산업단지에서 제설작업이 한창이다.2023.2.15/뉴스1 ？ News1 윤왕근 기자  ""불편했지만. 반가운 폭설이기도 합니다.""  지난 14~15일 강릉 등 강원 동해안에 30㎝에 육박하는 폭설이 내려 시민들이 큰 불편을 겪었지만. 봄철 산불과 영농기 가뭄 걱정을 한시름 더는 '반가운 폭설'이기도 했...,가뭄,https://www.news1.kr/articles/4955811,뉴스1,2023-02-17,'봄철 대형산불' 트라우마 잠재운 동해안 폭설…'산불·가뭄' 우려...
0,0,국제 스웨이츠빙하 협력단 소속 영·미과학자들은 2019년 5일에 걸쳐 빙하에 600m에 달하는 구멍을 뚫고 아이스핀이라 불리는 어뢰처럼 생긴 로봇을 내려보내 빙하를 조사했다. 출처: @BritishAntarcticSurvey *재판매 및 DB 금지  [서울=뉴시스] 김광원 기자 = 남극 ‘최후의 날 빙하’로 별명이 붙은 스웨이츠 빙하가 예상치 못한 방식으로...,가뭄,http://www.newsis.com/view/?id=NISX20230216_0002195262&cID=10101&pID=10100,뉴시스,2023-02-17,‘최후의 날 빙하’ 불안정…온난화로 빨리 녹는다(영상) :: 공감...
0,0,데이비드 맬패스 세계은행 총재. ？ AFP=뉴스1 ？ News1 우동명 기자  데이비드 맬패스(66) 세계은행(WB) 총재가 5년 임기를 채우지 못한 채 오는 6월 말 자리에서 물러날 예정인 가운데 대출 확대를 골자로 한 개혁이 잘 진행되고 있다고 느끼기 때문에 사임을 결정했다고 밝혔다.  맬패스 총재는 16일(현지시간) 로이터통신과의 인터뷰에서 ""원활한 ...,가뭄,https://www.news1.kr/articles/4956495,뉴스1,2023-02-17,‘기후위기 부정’ 비판받은 WB 총재 ""개혁 진행 순조롭기 때문에...
0,0,지난 16일.서울 중구 소재 크레스트72에서 농심과 한국양봉농협의 지원금 전달식이 열렸다. 황청용 농심 부사장(앞줄 왼쪽)과 김용래 한국양봉농협 조합장이 멘토링 활동에 참여하는 양봉농가 대표들과 기념사진을 촬영하고 있다.(농심 제공)  농심은 16일 한국양봉농협과 지원금 전달식을 가졌다고 17일 밝혔다. 이번 전달식은 지난해 농심이 국립농업과학원. 한국양봉...,가뭄,https://www.news1.kr/articles/4956356,뉴스1,2023-02-17,농심. 아카시아꿀 양봉농가 육성 지원금 전달
0,0,[순천=뉴시스] 이창우 기자=26일 오후 광주·전남지역 상수원이자 여수국가산단 공업용수원인 주암댐 저수율이 31%대에 그치며 수위가 급감한 가운데 송광사 인근 지점에서 수몰전 옛도로 모습이 드러나 있다. 2022.11.26. lcw@newsis.com  [순천=뉴시스] 이창우 기자 = 사상 최악의 가뭄을 겪고 있는 전남도가 행정안전부에 특별교부세 지원을 건...,가뭄,http://www.newsis.com/view/?id=NISX20230219_0002197772&cID=10201&pID=10200,뉴시스,2023-02-19,전남도. 행안부에 '가뭄극복' 특교세 741억 지원 요청 :: 공...
0,0,약 200년 만에 규모 7 이상의 지진이 발생한 튀르키예 하타이 일대. ？ AFP=뉴스1 ？ News1 우동명 기자  지난해 충청권에서 규모 2.0 이상의 지진이 9번이나 발생하며 연평균 발생 건수를 크게 웃돌았다. 튀르키예에 남부에 규모 7 이상의 지진이 약 200년 만에 발생하며 전세계적으로 지진에 대한 경각심이 커진 가운데 충청과 수도권도 지진 안전지...,가뭄,https://www.news1.kr/articles/4956889,뉴스1,2023-02-19,내륙 지진 40% 충청 집중…기후변화에 지진 가능성도 커져
0,0,광주 서구의 한 인도에서 물이 흘러나오고 있다.(독자 제공) 2023.2.19/뉴스1 최성국 기자  19일 광주 서구의 한 인도에서 누수현상이 발생해 지자체가 복구공사에 착수한다.  광주시상수도사업본부에 따르면 이날 오후 5시30분쯤 광주 서구 상무중앙로 인근 인도에서 물이 솟는다는 신고가 접수됐다. 인근 주민들은 지난 17일부터 이 인도에서 물이 흘러나오...,가뭄,https://www.news1.kr/articles/4957859,뉴스1,2023-02-19,광주 서구 인도서 '자연 누수'… 공사 위해 20일 일부 상가 단...
0,0,지난해 12월23일 광주 서구 버스터미널 인근에서 시민들이 폭설을 맞으며 출근길 발걸음을 재촉하고 있다. 2022.12.23/뉴스1 ？ News1 최성국 기자  광주시는 올해 예산 65억원을 들여 대설·한파·집중호우·가뭄 등 자연재난 대응 체계를 구축한다고 19일 밝혔다.  시는 올해 행정안전부로부터 교부받은 6억원을 각 자치구 소형 제설장비 구입과 사유시...,가뭄,https://www.news1.kr/articles/4957357,뉴스1,2023-02-19,광주시 올해 65억 투입…대설·한파·집중호우·가뭄 등 자연재난 대...
0,0,18일 김성호 행안부 재난안전관리 본부장과 문금주 전라남도 행정부지사가 가뭄 현장인 순천 주암댐을 방문. 주암댐 저수율 및 용수확보 대책. 전남도 가뭄대책 추진상황 등 현장 애로사항을 청취하고 있다.(전남도 제공) 2023.2.19/뉴스1  전라남도는 전날 순천 주암댐 가뭄 현장 점검에 나선 행정안전부 김성호 재난안전관리본부장에게 가뭄 극복을 위한 특별교부...,가뭄,https://www.news1.kr/articles/4957503,뉴스1,2023-02-19,전남도. 행안부에 가뭄 극복 특별교부세 등 지원 건의
0,0,[광주=뉴시스] 이영주 기자 = 광주·전남 일부 지역에 대설 경보가 내려진 23일 오전 광주 북구 문흥동 한 도로에서 시민들이 눈길에 바퀴가 헛도는 차량을 밀고 있다. 2022.12.23 leeyj2578@newsis.com[광주=뉴시스] 구용희 기자 = 광주시는 대설·한파·집중호우·가뭄 등 자연재난에 신속히 대응하기 위해 올해 관련 예산 65억 원을 집중...,가뭄,http://www.newsis.com/view/?id=NISX20230217_0002197198&cID=10201&pID=10200,뉴시스,2023-02-19,대설·한파 등 자연재난 신속 대응…광주시. 예산 65억 투입 ::...
전라남도,완도군,농수산식품유통공사  식수난 겪는 완도에 병물 5천병 전달,가뭄,https://www.news1.kr/articles/4959057,뉴스1,2023-02-20,농수산식품유통공사  식수난 겪는 완도에 병물 5천병 전달
0,0,한국농수산식품유통공사(aT)는 20일 전남 완도군을 방문해 50년 만의 최악 가뭄으로 식수난을 겪는 주민을 돕기 위해 병물 5000병을 전달했다. ？ News1  한국농수산식품유통공사(aT·사장 김춘진)는 20일 전남 완도군을 찾아 50년 만의 최악 가뭄으로 식수난을 겪는 주민들을 돕기 위해 병물 5000병을 전달했다.  이번 기부는 대한적십자사와 협력해 ...,가뭄,https://www.news1.kr/articles/4959057,뉴스1,2023-02-20,농수산식품유통공사. 식수난 겪는 완도에 병물 5천병 전달
0,0,[완도=뉴시스] 농어촌공사 전남지역본부가 '완도'섬 지역 긴급 지하수 개발'에 성공해 하루 1450t의 용수를 공급할 수 있게 됐다. (사진=농어촌공사 전남본부 제공) 2023.02.20. photo@newsis.com  [광주=뉴시스] 이창우 기자 = 한국농어촌공사가 극심한 가뭄으로 식수난을 겪고 있는 완도 섬 지역에 생활용수를 공급하기 위해 온힘을 쏟고...,가뭄,http://www.newsis.com/view/?id=NISX20230220_0002198956&cID=10201&pID=10200,뉴시스,2023-02-20,농어촌공사. '식수난' 완도 섬 지하수 뚫어 하루 1450t 공급...
